asset,date,br
680,2017,8.21E-05
680,2018,9.18E-05
680,2019,9.58E-05
680,2020,2.07E-05
680,2021,2.01E-05
681,2014,0
681,2015,0
681,2016,0
681,2017,6.00E-05
681,2018,4.01E-05
681,2019,9.63E-06
681,2020,0
681,2021,0
682,2014,0
682,2015,0
682,2016,0
682,2017,1.45E-05
682,2018,0
682,2019,0
682,2020,0
682,2021,0
683,2014,0
683,2015,0
683,2016,0
683,2017,0
683,2018,0
683,2019,0
683,2020,0
683,2021,0
685,2014,0
685,2015,0
685,2016,0
685,2017,9.37E-06
685,2018,0
685,2019,0
685,2020,0
685,2021,0
688,2014,0
688,2015,0
688,2016,0
688,2017,0
688,2018,0
688,2019,0
688,2020,0
688,2021,0
690,2014,0
690,2015,0
690,2016,0
690,2017,0
690,2018,0
690,2019,9.51E-06
690,2020,1.48E-05
690,2021,1.41E-05
691,2014,0
691,2015,0
691,2016,0
691,2017,0
691,2018,0
691,2019,0
691,2020,0
691,2021,0
692,2014,0
692,2015,0
692,2016,0
692,2017,0
692,2018,0
692,2019,0
692,2020,0
692,2021,0
695,2014,0
695,2015,0
695,2016,0
695,2017,0
695,2018,0
695,2019,0
695,2020,0
695,2021,0
697,2014,0
697,2015,0
697,2016,0
697,2017,0
697,2018,0
697,2019,0
697,2020,0
697,2021,0
698,2014,0
698,2015,0
698,2016,0
698,2017,0
698,2018,0
698,2019,0
698,2020,0
698,2021,0
700,2014,0
700,2015,0
700,2016,0
700,2017,1.15E-05
700,2018,0
700,2019,1.04E-05
700,2020,0
700,2021,0
701,2014,0
701,2015,8.96E-06
701,2016,8.63E-06
701,2017,0
701,2018,7.34E-06
701,2019,0
701,2020,0
701,2021,0
702,2014,0
702,2015,0
702,2016,0
702,2017,0
702,2018,0
702,2019,0
702,2020,0
702,2021,0
703,2014,0
703,2015,2.23E-05
703,2016,1.08E-05
703,2017,5.30E-05
703,2018,5.64E-05
703,2019,6.00E-05
703,2020,6.42E-05
703,2021,3.82E-05
705,2014,0
705,2015,0
705,2016,0
705,2017,0
705,2018,0
705,2019,0
705,2020,0
705,2021,0
707,2014,0
707,2015,0
707,2016,0
707,2017,0
707,2018,0
707,2019,0
707,2020,0
707,2021,0
708,2014,0
708,2015,0
708,2016,0
708,2017,1.87E-05
708,2018,0
708,2019,1.54E-05
708,2020,0
708,2021,0
709,2014,2.34E-05
709,2015,3.07E-05
709,2016,2.25E-05
709,2017,3.02E-05
709,2018,5.36E-05
709,2019,1.94E-05
709,2020,9.78E-06
709,2021,9.46E-06
710,2014,0
710,2015,0
710,2016,0
710,2017,0
710,2018,0
710,2019,1.00E-05
710,2020,0
710,2021,0
711,2014,0
711,2015,0
711,2016,0
711,2017,0
711,2018,0
711,2019,0
711,2020,0
711,2021,0
713,2014,0
713,2015,0
713,2016,0
713,2017,3.21E-05
713,2018,9.49E-06
713,2019,8.22E-06
713,2020,8.36E-06
713,2021,0
715,2014,0
715,2015,0
715,2016,0
715,2017,0
715,2018,0
715,2019,0
715,2020,0
715,2021,0
716,2014,0
716,2015,0
716,2016,0
716,2017,0
716,2018,0
716,2019,0
716,2020,0
716,2021,0
717,2014,0
717,2015,0
717,2016,2.15E-05
717,2017,0
717,2018,0
717,2019,0
717,2020,0
717,2021,0
718,2014,0
718,2015,0
718,2016,0
718,2017,0
718,2018,0
718,2019,0
718,2020,0
718,2021,0
719,2014,0
719,2015,2.17E-05
719,2016,1.10E-05
719,2017,1.08E-05
719,2018,1.23E-05
719,2019,9.56E-06
719,2020,0
719,2021,0
720,2014,0
720,2015,0
720,2016,0
720,2017,0
720,2018,0
720,2019,0
720,2020,0
720,2021,0
721,2014,0
721,2015,0
721,2016,0
721,2017,1.29E-05
721,2018,1.31E-05
721,2019,0
721,2020,0
721,2021,0
722,2014,0
722,2015,0
722,2016,0
722,2017,0
722,2018,0
722,2019,0
722,2020,0
722,2021,0
723,2014,0
723,2015,0
723,2016,0
723,2017,0
723,2018,1.47E-05
723,2019,1.40E-05
723,2020,0
723,2021,0
725,2014,0
725,2015,0
725,2016,0
725,2017,0
725,2018,0
725,2019,0
725,2020,0
725,2021,0
726,2014,0
726,2015,0
726,2016,0
726,2017,0
726,2018,0
726,2019,0
726,2020,0
726,2021,0
727,2014,1.23E-05
727,2015,0
727,2016,0
727,2017,0
727,2018,0
727,2019,0
727,2020,0
727,2021,0
729,2014,0
729,2015,0
729,2016,0
729,2017,0
729,2018,0
729,2019,0
729,2020,0
729,2021,0
731,2014,0
731,2015,1.27E-05
731,2016,0
731,2017,0
731,2018,0
731,2019,0
731,2020,0
731,2021,0
732,2014,2.47E-05
732,2015,1.04E-05
732,2016,7.65E-06
732,2017,6.08E-06
732,2018,2.55E-05
732,2019,6.27E-06
732,2020,0
732,2021,7.01E-06
733,2014,0
733,2015,1.43E-05
733,2016,0
733,2017,0
733,2018,0
733,2019,0
733,2020,0
733,2021,0
735,2014,0
735,2015,0
735,2016,1.11E-05
735,2017,2.01E-05
735,2018,1.05E-05
735,2019,0
735,2020,0
735,2021,0
736,2014,0
736,2015,0
736,2016,0
736,2017,0
736,2018,0
736,2019,0
736,2020,0
736,2021,0
737,2014,0
737,2015,0
737,2016,0
737,2017,0
737,2018,0
737,2019,0
737,2020,0
737,2021,0
738,2014,0
738,2015,0
738,2016,0
738,2017,0
738,2018,0
738,2019,0
738,2020,0
738,2021,0
739,2014,0
739,2015,0
739,2016,0
739,2017,0
739,2018,0
739,2019,0
739,2020,0
739,2021,0
751,2014,1.51E-05
751,2015,0
751,2016,1.40E-05
751,2017,1.32E-05
751,2018,1.15E-05
751,2019,1.02E-05
751,2020,1.14E-05
751,2021,9.66E-06
752,2014,0
752,2015,0
752,2016,0
752,2017,3.60E-05
752,2018,0
752,2019,0
752,2020,0
752,2021,0
753,2014,0
753,2015,0
753,2016,1.08E-05
753,2017,0
753,2018,0
753,2019,0
753,2020,0
753,2021,0
755,2014,0
755,2015,1.42E-05
755,2016,0
755,2017,0
755,2018,0
755,2019,0
755,2020,0
755,2021,0
756,2014,0
756,2015,0
756,2016,0
756,2017,0
756,2018,1.10E-05
756,2019,0
756,2020,1.06E-05
756,2021,9.60E-06
757,2014,0
757,2015,0
757,2016,0
757,2017,0
757,2018,0
757,2019,0
757,2020,0
757,2021,0
758,2014,2.28E-05
758,2015,0.000177341
758,2016,0.000122255
758,2017,0.000139482
758,2018,8.12E-05
758,2019,3.64E-05
758,2020,2.95E-05
758,2021,3.03E-05
759,2014,0
759,2015,0
759,2016,2.61E-05
759,2017,0
759,2018,1.29E-05
759,2019,0
759,2020,0
759,2021,0
761,2014,0
761,2015,0
761,2016,1.26E-05
761,2017,0
761,2018,0
761,2019,1.01E-05
761,2020,1.05E-05
761,2021,0
762,2014,0
762,2015,0
762,2016,0
762,2017,0
762,2018,0
762,2019,0
762,2020,0
762,2021,0
766,2014,0
766,2015,0
766,2016,0
766,2017,0
766,2018,0
766,2019,0
766,2020,0
766,2021,0
767,2014,0
767,2015,1.14E-05
767,2016,4.36E-05
767,2017,1.88E-05
767,2018,0
767,2019,0
767,2020,0
767,2021,0
768,2014,0
768,2015,0
768,2016,0
768,2017,1.00E-05
768,2018,0
768,2019,0
768,2020,0
768,2021,0
777,2014,0
777,2015,0
777,2016,0
777,2017,0
777,2018,0
777,2019,9.98E-06
777,2020,0
777,2021,9.18E-06
778,2014,4.32E-05
778,2015,1.09E-05
778,2016,1.02E-05
778,2017,0
778,2018,9.72E-06
778,2019,1.86E-05
778,2020,9.01E-06
778,2021,0
779,2014,0
779,2015,0
779,2016,1.86E-05
779,2017,0
779,2018,2.12E-05
779,2019,2.27E-05
779,2020,2.20E-05
779,2021,5.83E-05
782,2014,0
782,2015,0
782,2016,0
782,2017,0
782,2018,0
782,2019,0
782,2020,0
782,2021,0
785,2014,0
785,2015,0
785,2016,1.24E-05
785,2017,1.16E-05
785,2018,0
785,2019,0
785,2020,0
785,2021,0
786,2014,0
786,2015,0
786,2016,8.38E-06
786,2017,7.97E-06
786,2018,0
786,2019,5.89E-06
786,2020,6.59E-06
786,2021,5.97E-06
788,2014,0
788,2015,0
788,2016,0
788,2017,0
788,2018,0
788,2019,0
788,2020,0
788,2021,0
789,2014,0
789,2015,1.28E-05
789,2016,3.94E-05
789,2017,0
789,2018,0
789,2019,0
789,2020,0
789,2021,0
790,2014,0
790,2015,0
790,2016,0
790,2017,0
790,2018,0
790,2019,0
790,2020,0
790,2021,0
791,2014,0
791,2015,0
791,2016,0
791,2017,0
791,2018,0
791,2019,0
791,2020,0
791,2021,0
792,2014,0
792,2015,9.34E-06
792,2016,8.60E-06
792,2017,8.26E-06
792,2018,2.30E-05
792,2019,0
792,2020,0
792,2021,0
793,2014,0
793,2015,0
793,2016,8.32E-06
793,2017,8.05E-06
793,2018,7.75E-06
793,2019,0
793,2020,0
793,2021,0
795,2014,0
795,2015,0
795,2016,0
795,2017,0
795,2018,0
795,2019,0
795,2020,2.10E-05
795,2021,0
796,2014,0
796,2015,0
796,2016,5.73E-05
796,2017,0.000167972
796,2018,9.86E-05
796,2019,1.39E-05
796,2020,7.72E-06
796,2021,0
797,2014,3.71E-05
797,2015,5.29E-05
797,2016,8.88E-05
797,2017,7.19E-05
797,2018,6.94E-05
797,2019,9.38E-05
797,2020,0.000187887
797,2021,0.000171202
798,2014,0
798,2015,0
798,2016,0
798,2017,0
798,2018,3.75E-05
798,2019,2.33E-05
798,2020,2.37E-05
798,2021,2.28E-05
799,2014,0
799,2015,0
799,2016,0
799,2017,0
799,2018,0
799,2019,0
799,2020,0
799,2021,0
800,2014,0
800,2015,0
800,2016,0
800,2017,1.31E-05
800,2018,0
800,2019,0
800,2020,0
800,2021,0
801,2014,0
801,2015,0
801,2016,0
801,2017,2.16E-05
801,2018,1.04E-05
801,2019,9.95E-06
801,2020,1.89E-05
801,2021,0
802,2014,0
802,2015,0
802,2016,0
802,2017,0
802,2018,0
802,2019,0
802,2020,0
802,2021,0
803,2014,0
803,2015,0
803,2016,0
803,2017,0
803,2018,0
803,2019,0
803,2020,0
803,2021,0
806,2014,1.23E-05
806,2015,0
806,2016,0
806,2017,1.13E-05
806,2018,0
806,2019,0
806,2020,0
806,2021,0
807,2014,9.24E-06
807,2015,3.68E-05
807,2016,2.21E-05
807,2017,3.29E-05
807,2018,4.13E-06
807,2019,1.49E-05
807,2020,1.60E-05
807,2021,1.52E-05
809,2014,0
809,2015,0
809,2016,0
809,2017,0
809,2018,0
809,2019,0
809,2020,0
809,2021,0
810,2014,1.09E-05
810,2015,0
810,2016,0
810,2017,0
810,2018,0
810,2019,0
810,2020,0
810,2021,0
811,2014,0
811,2015,0
811,2016,0
811,2017,1.40E-05
811,2018,0
811,2019,0
811,2020,0
811,2021,0
812,2014,0
812,2015,0
812,2016,0
812,2017,0
812,2018,0
812,2019,0
812,2020,0
812,2021,0
813,2014,1.23E-05
813,2015,3.67E-05
813,2016,0
813,2017,0
813,2018,0
813,2019,0
813,2020,0
813,2021,0
815,2014,0
815,2015,0
815,2016,0
815,2017,1.75E-05
815,2018,1.72E-05
815,2019,1.50E-05
815,2020,0
815,2021,0
816,2014,0
816,2015,0
816,2016,0
816,2017,0
816,2018,0
816,2019,0
816,2020,0
816,2021,9.59E-06
818,2014,0
818,2015,0
818,2016,0
818,2017,0
818,2018,0
818,2019,0
818,2020,0
818,2021,0
819,2014,0
819,2015,0
819,2016,0
819,2017,0
819,2018,0
819,2019,0
819,2020,0
819,2021,0
820,2014,0
820,2015,0
820,2016,0
820,2017,1.49E-05
820,2018,0
820,2019,0
820,2020,0
820,2021,0
821,2014,0
821,2015,0
821,2016,0
821,2017,0
821,2018,0
821,2019,0
821,2020,0
821,2021,0
822,2014,0
822,2015,1.68E-05
822,2016,0
822,2017,0
822,2018,0
822,2019,0
822,2020,0
822,2021,0
823,2014,0
823,2015,0
823,2016,0
823,2017,0
823,2018,0
823,2019,0
823,2020,0
823,2021,0
825,2014,0
825,2015,0
825,2016,0
825,2017,2.12E-05
825,2018,1.00E-05
825,2019,1.83E-05
825,2020,8.57E-06
825,2021,0
826,2014,1.07E-05
826,2015,9.63E-06
826,2016,0
826,2017,0
826,2018,0
826,2019,0
826,2020,1.36E-05
826,2021,0
828,2014,0
828,2015,0
828,2016,0
828,2017,0
828,2018,0
828,2019,0
828,2020,0
828,2021,0
829,2014,0
829,2015,0
829,2016,0
829,2017,1.12E-05
829,2018,1.84E-05
829,2019,1.78E-05
829,2020,9.42E-06
829,2021,8.72E-06
830,2014,0
830,2015,0
830,2016,0
830,2017,0
830,2018,0
830,2019,2.45E-05
830,2020,0
830,2021,0
831,2014,0
831,2015,0
831,2016,0
831,2017,0
831,2018,0
831,2019,0
831,2020,0
831,2021,0
833,2014,0
833,2015,0
833,2016,0
833,2017,0
833,2018,9.10E-06
833,2019,8.94E-06
833,2020,0
833,2021,0
836,2014,0
836,2015,4.09E-05
836,2016,1.26E-05
836,2017,1.25E-05
836,2018,1.44E-05
836,2019,0
836,2020,0
836,2021,0
837,2014,0
837,2015,2.09E-05
837,2016,2.01E-05
837,2017,1.86E-05
837,2018,2.91E-05
837,2019,1.86E-05
837,2020,0
837,2021,8.68E-06
838,2014,0
838,2015,0
838,2016,0
838,2017,0
838,2018,0
838,2019,0
838,2020,0
838,2021,0
839,2014,0
839,2015,0
839,2016,0
839,2017,0
839,2018,1.26E-05
839,2019,0
839,2020,0
839,2021,0
848,2014,0
848,2015,0
848,2016,0
848,2017,0
848,2018,0
848,2019,0
848,2020,0
848,2021,0
850,2014,0
850,2015,1.17E-05
850,2016,0
850,2017,0
850,2018,0
850,2019,0
850,2020,0
850,2021,0
851,2014,0
851,2015,0
851,2016,7.63E-06
851,2017,0
851,2018,7.42E-06
851,2019,0
851,2020,0
851,2021,0
852,2014,0
852,2015,1.22E-05
852,2016,3.87E-05
852,2017,1.24E-05
852,2018,1.16E-05
852,2019,0
852,2020,0
852,2021,0
856,2014,1.46E-05
856,2015,1.36E-05
856,2016,0
856,2017,1.39E-05
856,2018,2.21E-05
856,2019,0
856,2020,0
856,2021,0
858,2014,0
858,2015,3.22E-05
858,2016,1.50E-05
858,2017,2.93E-05
858,2018,0
858,2019,0
858,2020,0
858,2021,1.12E-05
859,2014,0
859,2015,0
859,2016,0
859,2017,2.95E-05
859,2018,0
859,2019,0
859,2020,0
859,2021,0
860,2014,0
860,2015,0
860,2016,0
860,2017,2.59E-05
860,2018,2.58E-05
860,2019,2.86E-05
860,2020,1.45E-05
860,2021,1.39E-05
861,2014,9.95E-06
861,2015,0
861,2016,0
861,2017,0
861,2018,0
861,2019,0
861,2020,0
861,2021,0
862,2014,1.23E-05
862,2015,0
862,2016,0
862,2017,0
862,2018,0
862,2019,0
862,2020,0
862,2021,0
863,2014,0
863,2015,0
863,2016,5.38E-05
863,2017,2.01E-05
863,2018,3.07E-05
863,2019,9.36E-06
863,2020,9.40E-06
863,2021,9.53E-06
868,2014,0
868,2015,0
868,2016,0
868,2017,1.20E-05
868,2018,0
868,2019,0
868,2020,0
868,2021,0
869,2014,0
869,2015,0
869,2016,0
869,2017,0
869,2018,0
869,2019,1.56E-05
869,2020,1.59E-05
869,2021,1.57E-05
875,2014,0
875,2015,1.04E-05
875,2016,0
875,2017,0
875,2018,0
875,2019,0
875,2020,0
875,2021,0
876,2014,0
876,2015,0
876,2016,0
876,2017,0
876,2018,6.06E-06
876,2019,0
876,2020,0
876,2021,8.50E-06
877,2014,0
877,2015,1.27E-05
877,2016,1.37E-05
877,2017,2.47E-05
877,2018,2.18E-05
877,2019,1.94E-05
877,2020,9.86E-06
877,2021,0
878,2014,0
878,2015,0
878,2016,0
878,2017,0
878,2018,0
878,2019,6.06E-06
878,2020,6.33E-06
878,2021,0
880,2014,0
880,2015,3.54E-05
880,2016,1.59E-05
880,2017,0
880,2018,0
880,2019,0
880,2020,0
880,2021,0
881,2014,2.39E-05
881,2015,0
881,2016,1.91E-05
881,2017,9.05E-06
881,2018,1.66E-05
881,2019,2.46E-05
881,2020,0
881,2021,0
882,2014,0
882,2015,0
882,2016,0
882,2017,0
882,2018,0
882,2019,0
882,2020,0
882,2021,0
883,2014,0
883,2015,0
883,2016,0
883,2017,9.57E-06
883,2018,9.33E-06
883,2019,0
883,2020,0
883,2021,0
885,2014,0
885,2015,0
885,2016,0
885,2017,1.34E-05
885,2018,0
885,2019,2.16E-05
885,2020,1.05E-05
885,2021,0
886,2014,0
886,2015,1.81E-05
886,2016,4.60E-05
886,2017,4.62E-05
886,2018,3.01E-05
886,2019,0
886,2020,1.33E-05
886,2021,0
887,2014,0
887,2015,0
887,2016,0
887,2017,0
887,2018,0
887,2019,0
887,2020,0
887,2021,0
888,2014,0
888,2015,0
888,2016,0
888,2017,0
888,2018,0
888,2019,0
888,2020,0
888,2021,0
889,2014,0
889,2015,0
889,2016,0
889,2017,0
889,2018,0
889,2019,0
889,2020,0
889,2021,0
890,2014,0
890,2015,0
890,2016,0
890,2017,0
890,2018,0
890,2019,0
890,2020,0
890,2021,0
892,2014,0
892,2015,0
892,2016,0
892,2017,0
892,2018,0
892,2019,0
892,2020,0
892,2021,0
893,2014,0
893,2015,0
893,2016,0
893,2017,9.03E-06
893,2018,0
893,2019,7.15E-06
893,2020,1.69E-05
893,2021,1.05E-05
895,2014,0
895,2015,0
895,2016,0
895,2017,0
895,2018,0
895,2019,0
895,2020,0
895,2021,0
897,2014,0
897,2015,0
897,2016,0
897,2017,0
897,2018,0
897,2019,0
897,2020,0
897,2021,0
898,2014,1.08E-05
898,2015,1.10E-05
898,2016,0
898,2017,2.06E-05
898,2018,2.54E-05
898,2019,2.98E-05
898,2020,2.74E-05
898,2021,0
899,2014,1.54E-05
899,2015,0
899,2016,0
899,2017,0
899,2018,0
899,2019,0
899,2020,0
899,2021,0
900,2014,0
900,2015,0
900,2016,0
900,2017,0
900,2018,0
900,2019,0
900,2020,0
900,2021,0
901,2014,0
901,2015,2.17E-05
901,2016,0
901,2017,1.74E-05
901,2018,0
901,2019,0
901,2020,0
901,2021,0
902,2014,0
902,2015,2.86E-05
902,2016,0
902,2017,0
902,2018,0
902,2019,0
902,2020,1.17E-05
902,2021,1.06E-05
903,2014,1.23E-05
903,2015,1.70E-05
903,2016,2.41E-05
903,2017,2.60E-05
903,2018,2.91E-05
903,2019,2.66E-05
903,2020,0
903,2021,0
905,2014,1.18E-05
905,2015,1.96E-05
905,2016,2.30E-05
905,2017,3.26E-05
905,2018,4.03E-05
905,2019,3.43E-05
905,2020,2.49E-05
905,2021,1.68E-05
906,2014,0
906,2015,1.10E-05
906,2016,0
906,2017,0
906,2018,0
906,2019,0
906,2020,1.03E-05
906,2021,7.60E-06
908,2014,0
908,2015,0
908,2016,0
908,2017,0
908,2018,0
908,2019,0
908,2020,0
908,2021,0
909,2014,0
909,2015,0
909,2016,0
909,2017,0
909,2018,0
909,2019,0
909,2020,0
909,2021,0
910,2014,0
910,2015,0
910,2016,0
910,2017,0
910,2018,0
910,2019,0
910,2020,0
910,2021,0
911,2014,0
911,2015,0
911,2016,0
911,2017,2.11E-05
911,2018,2.49E-05
911,2019,0
911,2020,0
911,2021,0
912,2014,0
912,2015,0
912,2016,0
912,2017,0
912,2018,0
912,2019,0
912,2020,0
912,2021,0
913,2014,0
913,2015,0
913,2016,0
913,2017,1.13E-05
913,2018,0
913,2019,0
913,2020,0
913,2021,0
915,2014,0
915,2015,0
915,2016,0
915,2017,0
915,2018,0
915,2019,0
915,2020,0
915,2021,0
917,2014,0
917,2015,0
917,2016,0
917,2017,0
917,2018,0
917,2019,2.02E-05
917,2020,0
917,2021,0
918,2014,0
918,2015,0
918,2016,0
918,2017,0
918,2018,0
918,2019,0
918,2020,0
918,2021,0
919,2014,0
919,2015,0
919,2016,0
919,2017,0
919,2018,0
919,2019,0
919,2020,0
919,2021,0
920,2014,0
920,2015,0
920,2016,0
920,2017,1.20E-05
920,2018,0
920,2019,0
920,2020,0
920,2021,0
921,2014,0
921,2015,0
921,2016,0
921,2017,0
921,2018,0
921,2019,0
921,2020,0
921,2021,0
922,2014,0
922,2015,1.25E-05
922,2016,0
922,2017,0
922,2018,0
922,2019,1.08E-05
922,2020,0
922,2021,0
923,2014,3.96E-05
923,2015,2.01E-05
923,2016,7.28E-05
923,2017,0
923,2018,1.17E-05
923,2019,0
923,2020,0
923,2021,0
925,2014,0
925,2015,0
925,2016,1.03E-05
925,2017,0
925,2018,1.82E-05
925,2019,0
925,2020,0
925,2021,0
926,2014,0
926,2015,0
926,2016,1.02E-05
926,2017,9.34E-06
926,2018,9.03E-06
926,2019,0
926,2020,0
926,2021,0
927,2014,0
927,2015,0
927,2016,0
927,2017,4.48E-05
927,2018,0
927,2019,0
927,2020,1.72E-05
927,2021,5.00E-05
928,2014,2.44E-05
928,2015,5.36E-05
928,2016,8.41E-05
928,2017,3.48E-05
928,2018,2.24E-05
928,2019,1.87E-05
928,2020,3.75E-05
928,2021,4.34E-05
929,2014,0
929,2015,0
929,2016,0
929,2017,0
929,2018,0
929,2019,0
929,2020,0
929,2021,0
930,2014,0
930,2015,0
930,2016,0
930,2017,0
930,2018,0
930,2019,9.10E-06
930,2020,0
930,2021,0
931,2014,0
931,2015,0
931,2016,0
931,2017,0
931,2018,0
931,2019,0
931,2020,0
931,2021,0
932,2014,0
932,2015,0
932,2016,1.10E-05
932,2017,0
932,2018,1.03E-05
932,2019,1.90E-05
932,2020,9.51E-06
932,2021,1.03E-05
933,2014,8.61E-06
933,2015,8.91E-06
933,2016,0
933,2017,0
933,2018,0
933,2019,0
933,2020,0
933,2021,0
935,2014,0
935,2015,0
935,2016,1.17E-05
935,2017,1.13E-05
935,2018,1.12E-05
935,2019,9.42E-06
935,2020,9.19E-06
935,2021,1.74E-05
936,2014,0
936,2015,0
936,2016,0
936,2017,1.06E-05
936,2018,0
936,2019,0
936,2020,0
936,2021,0
937,2014,0
937,2015,0
937,2016,0
937,2017,0
937,2018,0
937,2019,0
937,2020,0
937,2021,0
938,2014,0
938,2015,0
938,2016,0
938,2017,0
938,2018,0
938,2019,0
938,2020,1.40E-05
938,2021,1.25E-05
948,2014,0
948,2015,0
948,2016,0
948,2017,2.26E-05
948,2018,0
948,2019,0
948,2020,1.94E-05
948,2021,9.47E-06
949,2014,0
949,2015,0
949,2016,0
949,2017,1.48E-05
949,2018,1.54E-05
949,2019,1.38E-05
949,2020,1.38E-05
949,2021,1.20E-05
950,2014,1.48E-05
950,2015,0
950,2016,0
950,2017,0
950,2018,0
950,2019,0
950,2020,0
950,2021,0
951,2014,1.58E-05
951,2015,1.90E-05
951,2016,1.47E-05
951,2017,0
951,2018,0
951,2019,0
951,2020,0
951,2021,1.16E-05
952,2014,0
952,2015,0
952,2016,0
952,2017,0
952,2018,0
952,2019,0
952,2020,0
952,2021,0
953,2014,0
953,2015,0
953,2016,0
953,2017,0
953,2018,0
953,2019,0
953,2020,0
953,2021,0
955,2014,0
955,2015,0
955,2016,0
955,2017,1.18E-05
955,2018,0
955,2019,9.96E-06
955,2020,0
955,2021,0
957,2014,0
957,2015,1.58E-05
957,2016,1.45E-05
957,2017,1.42E-05
957,2018,1.37E-05
957,2019,2.44E-05
957,2020,1.12E-05
957,2021,0
959,2014,0
959,2015,0
959,2016,0
959,2017,1.02E-05
959,2018,0
959,2019,0
959,2020,0
959,2021,0
960,2014,0
960,2015,9.76E-06
960,2016,9.11E-06
960,2017,0
960,2018,0
960,2019,7.92E-06
960,2020,0
960,2021,1.01E-05
961,2014,1.16E-05
961,2015,0
961,2016,0
961,2017,0
961,2018,0
961,2019,0
961,2020,0
961,2021,0
962,2014,0
962,2015,0
962,2016,0
962,2017,0
962,2018,0
962,2019,0
962,2020,0
962,2021,0
963,2014,0
963,2015,0
963,2016,0
963,2017,0
963,2018,0
963,2019,0
963,2020,0
963,2021,0
965,2014,1.50E-05
965,2015,1.31E-05
965,2016,1.70E-05
965,2017,0
965,2018,0
965,2019,0
965,2020,0
965,2021,0
966,2014,0
966,2015,0
966,2016,0
966,2017,0
966,2018,0
966,2019,0
966,2020,0
966,2021,0
967,2014,0
967,2015,1.18E-05
967,2016,1.04E-05
967,2017,1.04E-05
967,2018,0
967,2019,0
967,2020,0
967,2021,0
968,2014,0
968,2015,0
968,2016,0
968,2017,0
968,2018,0
968,2019,0
968,2020,0
968,2021,0
969,2014,0
969,2015,0
969,2016,1.24E-05
969,2017,1.19E-05
969,2018,2.17E-05
969,2019,2.13E-05
969,2020,0
969,2021,0
970,2014,0
970,2015,0
970,2016,0
970,2017,0
970,2018,0
970,2019,0
970,2020,0
970,2021,0
971,2014,0
971,2015,0
971,2016,0
971,2017,0
971,2018,0
971,2019,0
971,2020,0
971,2021,0
972,2014,1.08E-05
972,2015,3.69E-05
972,2016,6.30E-05
972,2017,0
972,2018,0
972,2019,0
972,2020,0
972,2021,0
973,2014,0
973,2015,0
973,2016,0
973,2017,0
973,2018,0
973,2019,0
973,2020,0
973,2021,0
975,2014,0
975,2015,0
975,2016,0
975,2017,1.01E-05
975,2018,7.50E-06
975,2019,0
975,2020,0
975,2021,0
976,2014,0
976,2015,0
976,2016,0
976,2017,0
976,2018,4.35E-05
976,2019,8.68E-06
976,2020,0
976,2021,8.18E-06
977,2014,0
977,2015,0
977,2016,0
977,2017,0
977,2018,0
977,2019,0
977,2020,0
977,2021,0
978,2014,0
978,2015,0
978,2016,0
978,2017,1.11E-05
978,2018,2.27E-05
978,2019,1.04E-05
978,2020,1.04E-05
978,2021,0
980,2014,0
980,2015,0
980,2016,0
980,2017,0
980,2018,0
980,2019,0
980,2020,0
980,2021,0
981,2014,0
981,2015,0
981,2016,0
981,2017,0
981,2018,0
981,2019,0
981,2020,0
981,2021,0
982,2014,1.01E-05
982,2015,0
982,2016,0
982,2017,0
982,2018,0
982,2019,0
982,2020,0
982,2021,0
983,2014,0
983,2015,0
983,2016,0
983,2017,0
983,2018,0
983,2019,0
983,2020,0
983,2021,0
985,2014,0
985,2015,0
985,2016,0
985,2017,0
985,2018,0
985,2019,0
985,2020,0
985,2021,0
988,2014,0
988,2015,1.29E-05
988,2016,0
988,2017,0
988,2018,0
988,2019,0
988,2020,0
988,2021,0
989,2014,0
989,2015,0
989,2016,0
989,2017,0
989,2018,0
989,2019,0
989,2020,0
989,2021,9.92E-06
990,2014,0
990,2015,0
990,2016,0
990,2017,0
990,2018,0
990,2019,0
990,2020,0
990,2021,0
993,2014,0
993,2015,0
993,2016,0
993,2017,0
993,2018,0
993,2019,0
993,2020,0
993,2021,0
995,2014,0
995,2015,0
995,2016,0
995,2017,2.34E-05
995,2018,0
995,2019,0
995,2020,0
995,2021,0
996,2014,0
996,2015,0
996,2016,0
996,2017,0
996,2018,0
996,2019,0
996,2020,0
996,2021,1.57E-05
997,2014,0
997,2015,0
997,2016,0
997,2017,0
997,2018,0
997,2019,0
997,2020,0
997,2021,8.89E-06
998,2014,0
998,2015,2.32E-05
998,2016,4.05E-05
998,2017,0
998,2018,0
998,2019,1.08E-05
998,2020,8.23E-06
998,2021,8.07E-06
999,2014,0
999,2015,0
999,2016,0
999,2017,0
999,2018,0
999,2019,0
999,2020,0
999,2021,0
1201,2014,0
1201,2015,0
1201,2016,0
1201,2017,0
1201,2018,0
1201,2019,0
1201,2020,0
1201,2021,0
1202,2014,0
1202,2015,0
1202,2016,0
1202,2017,0
1202,2018,0
1202,2019,0
1202,2020,0
1202,2021,3.09E-05
1203,2014,0
1203,2015,0
1203,2016,0
1203,2017,0
1203,2018,0
1203,2019,0
1203,2020,0
1203,2021,0
1205,2014,0
1205,2015,0
1205,2016,0
1205,2017,0
1205,2018,0
1205,2019,0
1205,2020,0
1205,2021,8.05E-05
1206,2014,0
1206,2015,0
1206,2016,0
1206,2017,0
1206,2018,0
1206,2019,0
